X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,ARREST,LARCENYCODE,CODE_DEFINED,LAT,LONG,OBJECTID
-76.1737229999999,43.067961,2023/08/17 00:00:00+00,1103,1105,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,35
-76.1156369999999,43.0683930000001,2023/10/09 00:00:00+00,0657,657,0 SHOTWELL PARK & JAMES ST    ,,Motor Vehicle,MV THEFT,43.0683930000001,-76.1156369999999,36
-76.1737229999999,43.067961,2023/05/06 00:00:00+00,1130,1710,1 DESTINY USA DR,,From Motor Vehicle,LARCENY,43.067961,-76.1737229999999,37
-76.161509043,43.0458427410001,2023/05/13 00:00:00+00,2010,2010,0 STONE CT     ,Yes,,AGGRAVATED ASSAULT,43.0458427410001,-76.161509043,38
-76.1737229999999,43.067961,2023/11/28 00:00:00+00,1800,1900,1 DESTINY USA DR,,All Other,LARCENY,43.067961,-76.1737229999999,39
-76.161509043,43.0458427410001,2023/03/25 00:00:00+00,0220,220,0 STONE CT     ,,,AGGRAVATED ASSAULT,43.0458427410001,-76.161509043,40
-76.1737229999999,43.067961,2023/11/07 00:00:00+00,1224,1224,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,41
-76.161509043,43.0458427410001,2023/08/26 00:00:00+00,0500,1300,0 STONE CT     ,,Motor Vehicle,MV THEFT,43.0458427410001,-76.161509043,42
-76.1737229999999,43.067961,2023/08/16 00:00:00+00,2050,2050,1 DESTINY USA DR,Yes,Shoplifting,BURGLARY,43.067961,-76.1737229999999,43
,,2023/06/04 00:00:00+00,1410,1410,0 UNKNOWN    ,,Unknown,LARCENY,,,44
-76.1737229999999,43.067961,2023/08/22 00:00:00+00,2014,2014,1 DESTINY USA DR,Yes,From Building,BURGLARY,43.067961,-76.1737229999999,45
-76.1737229999999,43.067961,2023/06/14 00:00:00+00,1545,1545,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,46
-76.1737229999999,43.067961,2023/04/23 00:00:00+00,2030,821,1 DESTINY USA DR,,All Other,LARCENY,43.067961,-76.1737229999999,47
-76.1737229999999,43.067961,2023/04/12 00:00:00+00,1630,2100,1 DESTINY USA DR,,From Motor Vehicle,LARCENY,43.067961,-76.1737229999999,48
-76.1737229999999,43.067961,2023/04/12 00:00:00+00,1330,1019,1 DESTINY USA DR,,All Other,LARCENY,43.067961,-76.1737229999999,49
-76.1737229999999,43.067961,2023/04/24 00:00:00+00,1451,1451,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,50
-76.1737229999999,43.067961,2023/05/04 00:00:00+00,1200,1200,1 DESTINY USA DR,,Of MV Parts/Accessories,LARCENY,43.067961,-76.1737229999999,51
-76.1737229999999,43.067961,2023/04/14 00:00:00+00,1400,1400,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,52
-76.1737229999999,43.067961,2023/04/21 00:00:00+00,2109,2109,1 DESTINY USA DR,,From Building,BURGLARY,43.067961,-76.1737229999999,53
-76.1737229999999,43.067961,2023/05/05 00:00:00+00,1410,1410,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,54
-76.1737229999999,43.067961,2023/11/06 00:00:00+00,1435,1435,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,55
-76.1737229999999,43.067961,2023/04/14 00:00:00+00,1617,1618,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,56
-76.1737229999999,43.067961,2023/05/05 00:00:00+00,1220,1220,1 DESTINY USA DR,Yes,Shoplifting,BURGLARY,43.067961,-76.1737229999999,57
-76.1737229999999,43.067961,2023/04/25 00:00:00+00,1422,1422,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,58
-76.1737229999999,43.067961,2023/04/23 00:00:00+00,1800,1830,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,59
-76.1737229999999,43.067961,2023/11/29 00:00:00+00,1334,1334,1 DESTINY USA DR,Yes,Shoplifting,BURGLARY,43.067961,-76.1737229999999,60
-76.1737229999999,43.067961,2023/04/16 00:00:00+00,1528,1528,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,61
-76.1737229999999,43.067961,2023/04/27 00:00:00+00,1853,1853,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,62
-76.1737229999999,43.067961,2023/05/01 00:00:00+00,1500,1517,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,63
-76.1737229999999,43.067961,2023/08/19 00:00:00+00,1415,1415,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,64
-76.1737229999999,43.067961,2023/04/20 00:00:00+00,1007,1007,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,65
-76.1737229999999,43.067961,2023/12/02 00:00:00+00,1653,1653,1 DESTINY USA DR,,Shoplifting,BURGLARY,43.067961,-76.1737229999999,66
-76.1737229999999,43.067961,2023/08/25 00:00:00+00,1500,1530,1 DESTINY USA DR,,From Motor Vehicle,LARCENY,43.067961,-76.1737229999999,67
-76.1737229999999,43.067961,2023/11/06 00:00:00+00,1250,1250,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,68
-76.1737229999999,43.067961,2023/04/28 00:00:00+00,1515,1515,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,69
-76.1737229999999,43.067961,2023/04/27 00:00:00+00,1314,1314,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,70
-76.1737229999999,43.067961,2023/08/22 00:00:00+00,1300,1300,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,71
-76.1737229999999,43.067961,2023/08/25 00:00:00+00,1930,2000,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,72
-76.1737229999999,43.067961,2023/04/21 00:00:00+00,1251,1251,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,73
-76.1737229999999,43.067961,2023/04/19 00:00:00+00,1145,1145,1 DESTINY USA DR,,From Building,LARCENY,43.067961,-76.1737229999999,74
-76.1737229999999,43.067961,2023/08/24 00:00:00+00,1901,1901,1 DESTINY USA DR,Yes,Shoplifting,BURGLARY,43.067961,-76.1737229999999,75
-76.1737229999999,43.067961,2023/12/02 00:00:00+00,1536,1536,1 DESTINY USA DR,,All Other,LARCENY,43.067961,-76.1737229999999,76
-76.1737229999999,43.067961,2023/11/05 00:00:00+00,0313,1500,1 DESTINY USA DR,Yes,Shoplifting,BURGLARY,43.067961,-76.1737229999999,77
-76.1737229999999,43.067961,2023/12/02 00:00:00+00,1635,1635,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,78
-76.1737229999999,43.067961,2023/04/20 00:00:00+00,2005,2010,1 DESTINY USA DR,Yes,All Other,LARCENY,43.067961,-76.1737229999999,79
-76.1737229999999,43.067961,2023/08/25 00:00:00+00,1646,1700,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,80
-76.1737229999999,43.067961,2023/11/06 00:00:00+00,1620,1620,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,81
-76.1737229999999,43.067961,2023/04/20 00:00:00+00,1502,1502,1 DESTINY USA DR,Yes,,AGGRAVATED ASSAULT,43.067961,-76.1737229999999,82
-76.1737229999999,43.067961,2023/11/06 00:00:00+00,1242,1242,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,83
-76.1737229999999,43.067961,2023/04/28 00:00:00+00,1927,1927,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,84
-76.1737229999999,43.067961,2023/11/06 00:00:00+00,1027,1035,1 DESTINY USA DR,,All Other,LARCENY,43.067961,-76.1737229999999,85
-76.1737229999999,43.067961,2023/04/16 00:00:00+00,1603,1603,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,86
-76.1737229999999,43.067961,2023/04/17 00:00:00+00,1409,1422,1 DESTINY USA DR,,From Building,LARCENY,43.067961,-76.1737229999999,87
-76.1737229999999,43.067961,2023/08/19 00:00:00+00,0845,850,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,88
-76.1737229999999,43.067961,2023/05/02 00:00:00+00,1445,1445,1 DESTINY USA DR,,,BURGLARY,43.067961,-76.1737229999999,89
-76.1737229999999,43.067961,2023/05/01 00:00:00+00,1845,1900,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,90
-76.1737229999999,43.067961,2023/12/01 00:00:00+00,1112,1112,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,91
-76.1737229999999,43.067961,2023/04/19 00:00:00+00,1745,1750,1 DESTINY USA DR,,From Building,LARCENY,43.067961,-76.1737229999999,92
-76.1737229999999,43.067961,2023/08/25 00:00:00+00,2130,2350,1 DESTINY USA DR,,Of MV Parts/Accessories,LARCENY,43.067961,-76.1737229999999,93
-76.1737229999999,43.067961,2023/08/19 00:00:00+00,1530,1530,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,94
-76.1737229999999,43.067961,2023/08/19 00:00:00+00,1700,1700,1 DESTINY USA DR,Yes,All Other,BURGLARY,43.067961,-76.1737229999999,95
-76.1737229999999,43.067961,2023/05/02 00:00:00+00,1529,1529,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,96
-76.1737229999999,43.067961,2023/11/30 00:00:00+00,2121,2121,1 DESTINY USA DR,,From Building,LARCENY,43.067961,-76.1737229999999,97
-76.1737229999999,43.067961,2023/08/20 00:00:00+00,1520,1520,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,98
-76.1737229999999,43.067961,2023/11/30 00:00:00+00,1618,1618,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,99
-76.1737229999999,43.067961,2023/11/30 00:00:00+00,1330,1420,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,100
-76.1737229999999,43.067961,2023/12/01 00:00:00+00,1845,1900,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,101
-76.1737229999999,43.067961,2023/04/27 00:00:00+00,1115,1200,1 DESTINY USA DR,,All Other,BURGLARY,43.067961,-76.1737229999999,102
-76.1737229999999,43.067961,2023/12/01 00:00:00+00,1706,1706,1 DESTINY USA DR,,All Other,LARCENY,43.067961,-76.1737229999999,103
-76.1737229999999,43.067961,2023/08/04 00:00:00+00,1351,1351,1 DESTINY USA DR,Yes,Shoplifting,BURGLARY,43.067961,-76.1737229999999,104
-76.1737229999999,43.067961,2023/06/19 00:00:00+00,1649,1649,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,105
-76.1737229999999,43.067961,2023/11/06 00:00:00+00,1929,1929,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,106
-76.1737229999999,43.067961,2023/11/21 00:00:00+00,1611,1611,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,107
-76.1737229999999,43.067961,2023/07/24 00:00:00+00,0230,238,1 DESTINY USA DR,,,BURGLARY,43.067961,-76.1737229999999,108
-76.1737229999999,43.067961,2023/06/17 00:00:00+00,1917,1917,1 DESTINY USA DR,,,AGGRAVATED ASSAULT,43.067961,-76.1737229999999,109
-76.1737229999999,43.067961,2023/07/23 00:00:00+00,2200,400,1 DESTINY USA DR,,From Motor Vehicle,LARCENY,43.067961,-76.1737229999999,110
-76.1737229999999,43.067961,2023/06/17 00:00:00+00,1750,1756,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,111
-76.1737229999999,43.067961,2023/06/15 00:00:00+00,1435,1653,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,112
-76.1737229999999,43.067961,2023/11/20 00:00:00+00,1726,1726,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,113
-76.1737229999999,43.067961,2023/11/14 00:00:00+00,1246,1246,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,114
-76.1737229999999,43.067961,2023/06/15 00:00:00+00,1424,1424,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,115
-76.1737229999999,43.067961,2023/07/22 00:00:00+00,1130,703,1 DESTINY USA DR,,From Motor Vehicle,LARCENY,43.067961,-76.1737229999999,116
-76.1737229999999,43.067961,2023/11/14 00:00:00+00,1440,1445,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,117
-76.1737229999999,43.067961,2023/11/14 00:00:00+00,1544,1544,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,118
-76.1737229999999,43.067961,2023/06/21 00:00:00+00,1300,1300,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,119
-76.1737229999999,43.067961,2023/07/22 00:00:00+00,1300,1329,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,120
-76.1737229999999,43.067961,2023/07/26 00:00:00+00,1926,2000,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,121
-76.1737229999999,43.067961,2023/07/23 00:00:00+00,1421,1421,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,122
-76.1737229999999,43.067961,2023/11/22 00:00:00+00,1800,1815,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,123
-76.151161562,43.070332803,2023/12/16 00:00:00+00,1851,1853,100 CULBERT ST     ,,All Other,LARCENY,43.070332803,-76.151161562,124
-76.161509043,43.0458427410001,2023/08/26 00:00:00+00,0140,140,0 STONE CT     ,,,AGGRAVATED ASSAULT,43.0458427410001,-76.161509043,125
-76.151161562,43.070332803,2023/02/04 00:00:00+00,2155,2355,100 CULBERT ST     ,,Of MV Parts/Accessories,MV THEFT,43.070332803,-76.151161562,126
,,2023/06/25 00:00:00+00,0100,740,0 UNKNOWN    ,,From Motor Vehicle,LARCENY,,,127
-76.151161562,43.070332803,2023/02/26 00:00:00+00,1511,1511,100 CULBERT ST     ,Yes,,AGGRAVATED ASSAULT,43.070332803,-76.151161562,128
,,2023/01/18 00:00:00+00,1040,1400,0 UNKNOWN    ,,All Other,LARCENY,,,129
-76.1609585369999,43.0667069370001,2023/12/06 00:00:00+00,2150,1050,100 CUMMINGS AV   ,,All Other,LARCENY,43.066706937,-76.1609585369999,130
,,2023/03/17 00:00:00+00,0245,245,0 UNKNOWN        ,,,AGGRAVATED ASSAULT,,,131
-76.1134672599999,43.0450012280001,2023/05/28 00:00:00+00,1700,1030,100 CUMBERLAND AV   ,,From Building,BURGLARY,43.045001228,-76.1134672599999,132
-76.158,43.0714530000001,2023/12/09 00:00:00+00,1238,1320,0 TURTLE ST & SPRING ST        ,Yes,,ROBBERY,43.0714530000001,-76.158,133
-76.1609585369999,43.0667069370001,2023/12/06 00:00:00+00,2100,1056,100 CUMMINGS AV   ,,All Other,LARCENY,43.066706937,-76.1609585369999,134
-76.1134672599999,43.0450012280001,2023/12/23 00:00:00+00,2326,2326,100 CUMBERLAND AVE    ,,From Building,BURGLARY,43.045001228,-76.1134672599999,135
,,2023/04/04 00:00:00+00,2200,2200,0 UNKNOWN    ,,,AGGRAVATED ASSAULT,,,136
-76.148758905,43.0663016200001,2023/08/03 00:00:00+00,1640,1640,100 CURTIS ST     ,Yes,,AGGRAVATED ASSAULT,43.06630162,-76.148758905,137
,,2023/05/30 00:00:00+00,0334,334,0 UNKNOWN    ,Yes,All Other,LARCENY,,,138
-76.148758905,43.0663016200001,2023/06/20 00:00:00+00,1200,1200,100 CURTIS ST     ,,,BURGLARY,43.06630162,-76.148758905,139
,,2023/05/26 00:00:00+00,0840,840,0 UNKNOWN    ,Yes,All Other,LARCENY,,,140
-76.148758905,43.0663016200001,2023/11/05 00:00:00+00,1206,1206,100 CURTIS ST     ,,Motor Vehicle,MV THEFT,43.06630162,-76.148758905,141
,,2023/09/29 00:00:00+00,2304,2304,0 UNKNOWN    ,,,AGGRAVATED ASSAULT,,,142
-76.1571135,43.0726500000001,2023/11/26 00:00:00+00,1700,1715,0 TURTLE ST & FIRST NORTH ST        ,,,ROBBERY,43.0726500000001,-76.1571135,143
-76.142605658,43.075250957,2023/11/25 00:00:00+00,2215,2215,100 DALE ST     ,,Motor Vehicle,MV THEFT,43.075250957,-76.142605658,144
,,2023/07/20 00:00:00+00,1036,1219,0 UNKNOWN    ,,From Motor Vehicle,LARCENY,,,145
-76.148758905,43.0663016200001,2023/11/11 00:00:00+00,2145,2145,100 CURTIS ST     ,,All Other,LARCENY,43.06630162,-76.148758905,146
-76.1737229999999,43.067961,2023/11/13 00:00:00+00,1836,1836,1 DESTINY USA DR,Yes,All Other,LARCENY,43.067961,-76.1737229999999,147
-76.142605658,43.075250957,2023/09/24 00:00:00+00,1900,1400,100 DALE ST     ,,From Motor Vehicle,LARCENY,43.075250957,-76.142605658,148
,,2023/04/02 00:00:00+00,1920,1930,0 UNKNOWN    ,,All Other,LARCENY,,,149
-76.142605658,43.075250957,2023/07/27 00:00:00+00,2000,700,100 DALE ST     ,,From Motor Vehicle,LARCENY,43.075250957,-76.142605658,150
,,2023/02/10 00:00:00+00,1354,1354,0 UNKNOWN    ,,All Other,LARCENY,,,151
-76.142605658,43.075250957,2023/05/26 00:00:00+00,0920,614,100 DALE ST     ,,All Other,LARCENY,43.075250957,-76.142605658,152
,,2023/01/19 00:00:00+00,2230,2230,0 UNKNOWN    ,,All Other,LARCENY,,,153
-76.1463167969999,43.0365610630001,2023/09/17 00:00:00+00,0415,430,100 DANFORTH TER    ,,All Other,LARCENY,43.0365610630001,-76.1463167969999,154
,,2023/02/09 00:00:00+00,0000,0,0 UNKNOWN    ,,All Other,LARCENY,,,155
-76.15753433,43.030784214,2023/02/26 00:00:00+00,2045,2045,100 DEARBORN PL     ,,Motor Vehicle,MV THEFT,43.0307842140001,-76.15753433,156
,,2023/02/13 00:00:00+00,1709,1709,0 UNKNOWN    ,,Pocket Picking,LARCENY,,,157
-76.136128125,43.0724854440001,2023/10/23 00:00:00+00,1000,1500,100 DARLINGTON RD     ,,From Building,BURGLARY,43.0724854440001,-76.136128125,158
,,2023/09/13 00:00:00+00,2049,2049,0 UNKNOWN    ,,,AGGRAVATED ASSAULT,,,159
-76.150230131,43.06995497,2023/11/17 00:00:00+00,2158,2158,100 DELONG AV   ,,,AGGRAVATED ASSAULT,43.06995497,-76.1502301309999,160
,,2023/10/14 00:00:00+00,1512,1542,0 UNKNOWN        ,Yes,Motor Vehicle,MV THEFT,,,161
-76.17890099,43.0528211440001,2023/12/25 00:00:00+00,1635,1635,100 DEWEY AVE    ,,,AGGRAVATED ASSAULT,43.0528211440001,-76.17890099,162
,,2023/03/13 00:00:00+00,1730,1730,0 UNKNOWN    ,,Unknown,LARCENY,,,163
-76.17890099,43.0528211440001,2023/12/05 00:00:00+00,1630,700,100 DEWEY AV   ,,Motor Vehicle,MV THEFT,43.0528211440001,-76.17890099,164
,,2023/04/02 00:00:00+00,0000,1803,0 UNKNOWN    ,,Pocket Picking,LARCENY,,,165
-76.103695805,43.04967385,2023/06/19 00:00:00+00,2300,2300,100 DELRAY AV   ,,Motor Vehicle,MV THEFT,43.04967385,-76.103695805,166
,,2023/03/12 00:00:00+00,0300,300,0 UNKNOWN    ,,All Other,LARCENY,,,167
-76.1536186479999,43.044444012,2023/05/23 00:00:00+00,1318,1318,100 DICKERSON ST     ,Yes,,BURGLARY,43.044444012,-76.153618648,168
,,2023/10/16 00:00:00+00,0915,915,0 UNKNOWN    ,,Motor Vehicle,MV THEFT,,,169
-76.1536186479999,43.044444012,2023/05/19 00:00:00+00,2323,2323,100 DICKERSON ST     ,Yes,All Other,LARCENY,43.044444012,-76.153618648,170
,,2023/04/07 00:00:00+00,0000,2359,0 UNKNOWN    ,,All Other,LARCENY,,,171
-76.1536186479999,43.044444012,2023/04/29 00:00:00+00,0730,1200,100 DICKERSON ST     ,,All Other,LARCENY,43.044444012,-76.153618648,172
,,2023/03/07 00:00:00+00,0000,2227,0 UNKNOWN    ,,All Other,LARCENY,,,173
-76.1536186479999,43.044444012,2023/12/16 00:00:00+00,0937,937,100 DICKERSON ST ,Yes,,MURDER,43.044444012,-76.153618648,174
,,2023/03/07 00:00:00+00,2004,2004,0 UNKNOWN    ,,All Other,LARCENY,,,175
-76.1536186479999,43.044444012,2023/05/26 00:00:00+00,2200,400,100 DICKERSON ST     ,,From Building,LARCENY,43.044444012,-76.153618648,176
,,2023/04/15 00:00:00+00,1927,1927,0 UNKNOWN    ,,,AGGRAVATED ASSAULT,,,177
-76.1536186479999,43.044444012,2023/05/24 00:00:00+00,1505,1505,100 DICKERSON ST     ,Yes,All Other,LARCENY,43.044444012,-76.153618648,178
,,2023/10/22 00:00:00+00,0224,224,0 UNKNOWN    ,,,AGGRAVATED ASSAULT,,,179
-76.1536186479999,43.044444012,2023/01/21 00:00:00+00,1430,1100,100 DICKERSON ST     ,,From Building,LARCENY,43.044444012,-76.153618648,180
,,2023/05/09 00:00:00+00,2250,2300,0 UNKNOWN        ,Yes,,ROBBERY,,,181
-76.1536186479999,43.044444012,2023/05/07 00:00:00+00,0035,40,100 DICKERSON ST   ,Yes,,ROBBERY,43.044444012,-76.153618648,182
,,2023/05/13 00:00:00+00,0345,350,0 UNKNOWN    ,,All Other,LARCENY,,,183
-76.1536186479999,43.044444012,2023/04/20 00:00:00+00,0000,900,100 DICKERSON ST     ,,All Other,LARCENY,43.044444012,-76.153618648,184
,,2023/07/16 00:00:00+00,0513,513,0 UNKNOWN    ,,,AGGRAVATED ASSAULT,,,185
