X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,ARREST,LARCENYCODE,CODE_DEFINED,LAT,LONG,OBJECTID
-76.104792,43.0460640000001,2024/05/25 04:00:00+00,220,220,0 CANDEE AV & SALT SPRINGS RD        ,,Of Bicycle,MV THEFT,43.0460640000001,-76.104792,1
-76.145764501,43.017633,2024/07/10 04:00:00+00,610,610,0 CANNON ST & W NEWELL ST        ,Yes,,AGGRAVATED ASSAULT,43.017633,-76.145764501,2
-76.160408762,43.027214912,2024/07/16 04:00:00+00,2341,2341,0 CENTENNIAL DR     ,,Of Bicycle,MV THEFT,43.027214912,-76.160408762,3
-76.160408762,43.027214912,2024/06/24 04:00:00+00,2130,856,0 CENTENNIAL DR     ,,Of MV Parts/Accessories,LARCENY,43.027214912,-76.160408762,4
-76.160408762,43.027214912,2024/01/26 05:00:00+00,1300,2144,0 CENTENNIAL DR     ,,Motor Vehicle,MV THEFT,43.027214912,-76.160408762,5
-76.160408762,43.027214912,2024/03/30 04:00:00+00,2130,930,0 CENTENNIAL DR     ,,Of Bicycle,MV THEFT,43.027214912,-76.160408762,6
-76.160408762,43.027214912,2024/07/15 04:00:00+00,2000,2000,0 CENTENNIAL DR     ,,,AGGRAVATED ASSAULT,43.027214912,-76.160408762,7
-76.160408762,43.027214912,2024/02/10 05:00:00+00,1308,1308,0 CENTENNIAL DR     ,Yes,,AGGRAVATED ASSAULT,43.027214912,-76.160408762,8
-76.16068425,43.0460865000001,2024/02/22 05:00:00+00,1228,1228,0 CORCORAN CT     ,,All Other,LARCENY,43.0460865000001,-76.16068425,9
-76.1608552499999,43.0442415,2024/07/15 04:00:00+00,1639,1639,0 COSTELLO CT   ,Yes,,AGGRAVATED ASSAULT,43.0442415000001,-76.1608552499999,10
-76.154013001,43.074828,2024/03/06 05:00:00+00,1600,1600,0 COURT ST & GRANT BLVD  ,,,AGGRAVATED ASSAULT,43.074828,-76.154013001,11
-76.1547869999999,43.0701570000001,2024/04/27 04:00:00+00,900,900,0 DANFORTH ST & SPRING ST        ,,,AGGRAVATED ASSAULT,43.0701570000001,-76.1547869999999,12
-76.169933513,43.0376762590001,2024/04/09 04:00:00+00,1100,1100,0 DELAWARE ST   ,,,AGGRAVATED ASSAULT,43.0376762590001,-76.169933513,13
-76.153535999,43.0443900000001,2024/05/23 04:00:00+00,2300,400,0 DICKERSON ST & S CLINTON ST    ,,,AGGRAVATED ASSAULT,43.0443900000001,-76.153535999,14
-76.152226501,43.0487010000001,2024/06/06 04:00:00+00,1910,1910,0 E FAYETTE ST & S SALINA ST        ,Yes,Of Bicycle,MV THEFT,43.0487010000001,-76.152226501,15
-76.13775,43.046973,2024/02/23 05:00:00+00,1942,1942,0 E GENESEE ST & IRVING AV  ,,,AGGRAVATED ASSAULT,43.046973,-76.13775,16
-76.152186,43.050546,2024/07/05 04:00:00+00,1936,1936,0 E WATER ST & S SALINA ST    ,,,AGGRAVATED ASSAULT,43.0505460000001,-76.152186,17
-76.130622,43.050645,2024/05/30 04:00:00+00,1716,1716,0 ERIE BLVD E & LODI ST        ,Yes,,AGGRAVATED ASSAULT,43.050645,-76.130622,18
-76.1390325,43.0722900000001,2024/06/26 04:00:00+00,600,1911,0 GRANT BLVD & WADSWORTH ST        ,,Of Bicycle,MV THEFT,43.0722900000001,-76.1390325,19
-76.176333068,43.0692249150001,2024/04/13 04:00:00+00,2046,2046,0 HARBORSIDE DR     ,,Of Bicycle,MV THEFT,43.0692249150001,-76.176333068,20
-76.176333068,43.0692249150001,2024/07/04 04:00:00+00,1158,1158,0 HARBORSIDE DR     ,Yes,Shoplifting,LARCENY,43.0692249150001,-76.176333068,21
-76.156983,43.0051500000001,2024/06/19 04:00:00+00,2000,700,0 BRADFORD CT   ,,Of Bicycle,MV THEFT,43.0051500000001,-76.156983,22
-76.147524,43.0442820000001,2024/06/29 04:00:00+00,1815,1815,0 HARRISON ST & S STATE ST        ,,,ROBBERY,43.0442820000001,-76.147524,23
-76.138927326,43.0532884240001,2024/04/22 04:00:00+00,1420,1620,0 HAWLEY AVE    ,,All Other,LARCENY,43.0532884240001,-76.138927326,24
-76.1835465,43.0567740000001,2024/02/13 05:00:00+00,20,30,0 HIAWATHA BLVD W & STATE FAIR BLVD    ,Yes,,ROBBERY,43.0567740000001,-76.1835465,25
-76.147524,43.0442820000001,2024/06/18 04:00:00+00,1510,1510,0 HARRISON ST & S STATE ST        ,Yes,Of Bicycle,MV THEFT,43.0442820000001,-76.147524,26
-76.152668147,43.070156943,2024/05/24 04:00:00+00,2248,2248,0 KIRKPATRICK ST     ,,,ROBBERY,43.070156943,-76.152668147,27
-76.1736779999999,43.0556490000001,2024/06/08 04:00:00+00,1817,1817,0 LIBERTY ST & EDISON ST        ,,,ROBBERY,43.0556490000001,-76.1736779999999,28
-76.1498144999999,43.0740180000001,2024/03/03 05:00:00+00,2000,2000,0 KIRKPATRICK ST & GRANT BLVD  ,,All Other,LARCENY,43.0740180000001,-76.1498144999999,29
-76.1742179999999,43.0502490000001,2024/05/17 04:00:00+00,2130,2135,0 LIBERTY ST & RICHMOND AV    ,,Of Bicycle,MV THEFT,43.0502490000001,-76.1742179999999,30
-76.1528925,43.064082,2024/05/19 04:00:00+00,250,250,0 LILAC ST & POND ST        ,,,AGGRAVATED ASSAULT,43.064082,-76.1528925,31
-76.1369625,43.054497,2024/03/15 04:00:00+00,2130,2130,0 LODI ST & GERTRUDE ST    ,,Of Bicycle,MV THEFT,43.054497,-76.1369625,32
-76.151743078,43.0003488680001,2024/04/04 04:00:00+00,30,815,0 MACDOUGALL PL     ,,Of Bicycle,MV THEFT,43.0003488680001,-76.151743078,33
-76.15731825,43.0058070000001,2024/04/26 04:00:00+00,2201,235,0 MAXWELL CT     ,,From Motor Vehicle,LARCENY,43.0058070000001,-76.1573182499999,34
-76.125771,43.0454520000001,2024/04/25 04:00:00+00,1713,1713,0 MADISON ST & S BEECH ST        ,,,ROBBERY,43.0454520000001,-76.125771,35
-76.15731825,43.0058070000001,2024/03/10 05:00:00+00,1800,918,0 MAXWELL CT     ,,Of Bicycle,MV THEFT,43.0058070000001,-76.1573182499999,36
-76.1478435,43.012206,2024/05/11 04:00:00+00,1615,1615,0 MIDLAND AV & HALL AV    ,,,ROBBERY,43.012206,-76.1478435,37
-76.1528475,43.0293600000001,2024/01/15 05:00:00+00,1107,1107,0 MIDLAND AV & W KENNEDY ST        ,Yes,,AGGRAVATED ASSAULT,43.0293600000001,-76.1528475,38
-76.1548544999999,43.053363,2024/04/21 04:00:00+00,1732,1733,0 N FRANKLIN ST & HERALD PL        ,,,AGGRAVATED ASSAULT,43.053363,-76.1548544999999,39
-76.1521499999999,43.0523640000001,2024/05/19 04:00:00+00,1145,1145,0 N SALINA ST & E WILLOW ST        ,,,AGGRAVATED ASSAULT,43.0523640000001,-76.1521499999999,40
-76.152172499,43.0508970000001,2024/04/03 04:00:00+00,1625,711,0 N SALINA ST & ERIE BLVD E    ,,Of Bicycle,MV THEFT,43.0508970000001,-76.152172499,41
-76.165245,43.069869,2024/04/26 04:00:00+00,1650,1850,0 N SALINA ST & WOLF ST        ,,All Other,LARCENY,43.069869,-76.165245,42
,,2024/03/22 04:00:00+00,1630,1630,0 PARK ST & CARBON ST    ,,Of Bicycle,MV THEFT,,,43
-76.165245,43.069869,2024/05/31 04:00:00+00,1634,1634,0 N SALINA ST & WOLF ST        ,,All Other,LARCENY,43.069869,-76.165245,44
-76.1659965,43.0716780000001,2024/05/01 04:00:00+00,1800,1805,0 PARK ST & HIAWATHA BLVD E        ,,From Motor Vehicle,LARCENY,43.0716780000001,-76.1659964999999,45
-76.156983,43.0051500000001,2024/03/20 04:00:00+00,2003,2003,0 BRADFORD CT     ,,All Other,LARCENY,43.0051500000001,-76.156983,46
,,2024/03/21 04:00:00+00,300,300,0 PRESIDENTIAL CT     ,,From Building,BURGLARY,,,47
,,2024/02/09 05:00:00+00,201,201,0 PRESIDENTIAL CT     ,Yes,Motor Vehicle,BURGLARY,,,48
-76.148964,43.069374,2024/04/28 04:00:00+00,2200,1648,0 POND ST & FIRST NORTH ST  ,,,ROBBERY,43.069374,-76.148964,49
,,2024/05/15 04:00:00+00,1800,1430,0 PRESIDENTIAL CT     ,,From Building,BURGLARY,,,50
,,2024/01/04 05:00:00+00,2012,2012,0 PRESIDENTIAL PLZ    ,,All Other,LARCENY,,,51
,,2024/02/23 05:00:00+00,1357,1357,0 PRESIDENTIAL PLZ  ,,All Other,LARCENY,,,52
,,2024/05/29 04:00:00+00,1345,1345,0 PRESIDENTIAL PLZ    ,,Of Bicycle,MV THEFT,,,53
,,2024/06/19 04:00:00+00,1800,1105,0 PRESIDENTIAL PLZ    ,,From Motor Vehicle,LARCENY,,,54
,,2024/06/04 04:00:00+00,1945,1945,0 PRESIDENTIAL PLZ    ,,All Other,LARCENY,,,55
,,2024/06/07 04:00:00+00,1200,1700,0 PRESIDENTIAL PLZ    ,,From Motor Vehicle,LARCENY,,,56
,,2024/04/17 04:00:00+00,2330,830,0 PRESIDENTIAL PLZ    ,,From Motor Vehicle,LARCENY,,,57
,,2024/06/12 04:00:00+00,1919,1919,0 PRESIDENTIAL PLZ    ,,All Other,LARCENY,,,58
,,2024/07/09 04:00:00+00,0,800,0 PRESIDENTIAL CT     ,,From Motor Vehicle,LARCENY,,,59
-76.1707034999999,43.0501590000001,2024/01/23 05:00:00+00,730,730,0 RICHMOND AV & N GEDDES ST        ,Yes,,AGGRAVATED ASSAULT,43.0501590000001,-76.1707034999999,60
,,2024/01/11 05:00:00+00,230,230,0 PRESIDENTIAL PLZ    ,,,BURGLARY,,,61
-76.141404001,43.0603200000001,2024/06/06 04:00:00+00,1810,1810,0 S ALVORD ST & HIGHLAND ST        ,Yes,,AGGRAVATED ASSAULT,43.06032,-76.141404001,62
-76.1276295,43.0504290000001,2024/06/19 04:00:00+00,506,506,0 S BEECH ST & ERIE BLVD E  ,,,AGGRAVATED ASSAULT,43.0504290000001,-76.1276295,63
-76.173012,43.0502220000001,2024/03/18 04:00:00+00,1450,1450,0 RICHMOND AV & WALL ST        ,,All Other,LARCENY,43.0502220000001,-76.173012,64
-76.153535999,43.0443900000001,2024/02/05 05:00:00+00,1345,1345,0 S CLINTON ST & DICKERSON ST        ,,,AGGRAVATED ASSAULT,43.0443900000001,-76.153535999,65
-76.153266,43.043643,2024/04/30 04:00:00+00,1640,1640,0 S CLINTON ST & W ONONDAGA ST        ,Yes,,AGGRAVATED ASSAULT,43.043643,-76.153266,66
-76.16236725,43.0456590000001,2024/03/09 05:00:00+00,322,322,0 SCHOENECK CT   ,Yes,,BURGLARY,43.0456590000001,-76.16236725,67
-76.153535999,43.0443900000001,2024/06/05 04:00:00+00,240,240,0 S CLINTON ST & DICKERSON ST        ,,,AGGRAVATED ASSAULT,43.0443900000001,-76.153535999,68
-76.1737229999999,43.067961,2024/05/18 04:00:00+00,1700,1800,1 DESTINY USA DR,,All Other,LARCENY,43.067961,-76.1737229999999,69
-76.1737229999999,43.067961,2024/04/24 04:00:00+00,1215,1415,1 DESTINY USA DR,,From Motor Vehicle,LARCENY,43.067961,-76.1737229999999,70
-76.1737229999999,43.067961,2024/05/13 04:00:00+00,2115,2115,1 DESTINY USA DR,,From Building,LARCENY,43.067961,-76.1737229999999,71
-76.1737229999999,43.067961,2024/07/01 04:00:00+00,1812,1812,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,72
-76.1737229999999,43.067961,2024/05/14 04:00:00+00,1015,1015,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,73
-76.1737229999999,43.067961,2024/07/01 04:00:00+00,1002,1002,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,74
-76.1737229999999,43.067961,2024/04/25 04:00:00+00,1946,1946,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,75
-76.1737229999999,43.067961,2024/05/14 04:00:00+00,1239,1239,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,76
-76.1737229999999,43.067961,2024/05/18 04:00:00+00,1324,1324,1 DESTINY USA DR,,All Other,LARCENY,43.067961,-76.1737229999999,77
-76.1737229999999,43.067961,2024/05/14 04:00:00+00,1415,1415,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,78
-76.1737229999999,43.067961,2024/01/15 05:00:00+00,1726,1726,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,79
-76.1737229999999,43.067961,2024/06/29 04:00:00+00,1927,1927,1 DESTINY USA DR,,Of Bicycle,MV THEFT,43.067961,-76.1737229999999,80
-76.1737229999999,43.067961,2024/04/26 04:00:00+00,1247,1247,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,81
-76.1737229999999,43.067961,2024/05/15 04:00:00+00,1100,1100,1 DESTINY USA DR,,Shoplifting,BURGLARY,43.067961,-76.1737229999999,82
-76.1737229999999,43.067961,2024/04/25 04:00:00+00,1848,1848,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,83
-76.1737229999999,43.067961,2024/05/05 04:00:00+00,1612,1612,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,84
-76.1737229999999,43.067961,2024/04/29 04:00:00+00,1403,1403,1 DESTINY USA DR,,Shoplifting,BURGLARY,43.067961,-76.1737229999999,85
-76.1737229999999,43.067961,2024/05/16 04:00:00+00,1230,1230,1 DESTINY USA DR,Yes,Shoplifting,BURGLARY,43.067961,-76.1737229999999,86
-76.1737229999999,43.067961,2024/04/29 04:00:00+00,1820,1900,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,87
-76.1737229999999,43.067961,2024/04/29 04:00:00+00,1411,1411,1 DESTINY USA DR,,All Other,LARCENY,43.067961,-76.1737229999999,88
-76.1737229999999,43.067961,2024/04/28 04:00:00+00,1809,1809,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,89
-76.1737229999999,43.067961,2024/06/30 04:00:00+00,1415,1415,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,90
-76.1737229999999,43.067961,2024/05/01 04:00:00+00,1128,1128,1 DESTINY USA DR,,,BURGLARY,43.067961,-76.1737229999999,91
-76.1737229999999,43.067961,2024/01/14 05:00:00+00,1911,1911,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,92
-76.1737229999999,43.067961,2024/05/03 04:00:00+00,1200,1200,1 DESTINY USA DR,,Of Bicycle,MV THEFT,43.067961,-76.1737229999999,93
-76.1737229999999,43.067961,2024/05/03 04:00:00+00,1923,1923,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,94
-76.1737229999999,43.067961,2024/05/03 04:00:00+00,1357,1357,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,95
-76.1737229999999,43.067961,2024/01/15 05:00:00+00,1413,1413,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,96
-76.1737229999999,43.067961,2024/05/11 04:00:00+00,1852,1852,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,97
-76.1737229999999,43.067961,2024/06/30 04:00:00+00,38,38,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,98
-76.1737229999999,43.067961,2024/05/07 04:00:00+00,1800,1800,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,99
-76.1737229999999,43.067961,2024/05/09 04:00:00+00,946,946,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,100
-76.1072576669999,43.04561241,2024/06/26 04:00:00+00,426,426,100 FERRIS AVE    ,,From Motor Vehicle,LARCENY,43.04561241,-76.1072576669999,101
-76.1439258469999,42.9928827910001,2024/01/09 05:00:00+00,100,400,100 FISCOE AV ,,From Building,BURGLARY,42.9928827910001,-76.1439258469999,102
-76.1469005869999,43.023153742,2024/03/20 04:00:00+00,1407,1407,100 FERNWOOD AV   ,Yes,All Other,LARCENY,43.023153742,-76.1469005869999,103
-76.1469005869999,43.023153742,2024/01/11 05:00:00+00,1414,1430,100 FERNWOOD AVE  ,,All Other,LARCENY,43.023153742,-76.1469005869999,104
-76.1439258469999,42.9928827910001,2024/01/30 05:00:00+00,918,918,100 FISCOE AV ,Yes,All Other,LARCENY,42.9928827910001,-76.1439258469999,105
-76.1439258469999,42.9928827910001,2024/06/21 04:00:00+00,2115,600,100 FISCOE AVE    ,,From Motor Vehicle,LARCENY,42.9928827910001,-76.1439258469999,106
-76.158354591,43.013176382,2024/04/18 04:00:00+00,1206,1206,100 FORD AVE    ,Yes,From Building,LARCENY,43.013176382,-76.158354591,107
-76.154979619,43.006656761,2024/01/09 05:00:00+00,1004,1004,100 FISH AV ,,All Other,LARCENY,43.006656761,-76.154979619,108
-76.123181239,43.0714435560001,2024/05/06 04:00:00+00,1120,1120,100 FORDHAM RD     ,Yes,All Other,LARCENY,43.0714435560001,-76.123181239,109
-76.146517004,43.021355654,2024/02/27 05:00:00+00,2200,800,100 FOREST AV ,,From Building,BURGLARY,43.021355654,-76.146517004,110
-76.093867496,43.0509983270001,2024/07/08 04:00:00+00,2000,600,100 FOXBORO RD     ,,From Motor Vehicle,MV THEFT,43.0509983270001,-76.093867496,111
-76.123181239,43.0714435560001,2024/03/02 05:00:00+00,2129,2129,100 FORDHAM RD     ,,Of Bicycle,MV THEFT,43.0714435560001,-76.123181239,112
-76.157155581,43.0789908830001,2024/06/18 04:00:00+00,1425,1425,100 GANNETT AV   ,,All Other,LARCENY,43.0789908830001,-76.157155581,113
-76.196355882,43.05814809,2024/07/11 04:00:00+00,1715,1715,100 GERE AV   ,,All Other,LARCENY,43.05814809,-76.196355882,114
-76.196355882,43.05814809,2024/04/21 04:00:00+00,1941,1941,100 GERE AV   ,,Of Bicycle,MV THEFT,43.05814809,-76.196355882,115
-76.139038002,43.0533434710001,2024/04/12 04:00:00+00,1000,1007,100 GERTRUDE ST     ,,All Other,LARCENY,43.0533434710001,-76.1390380019999,116
-76.196355882,43.05814809,2024/01/28 05:00:00+00,1511,1511,100 GERE AV ,,,BURGLARY,43.05814809,-76.196355882,117
-76.153775399,43.0249625980001,2024/03/09 05:00:00+00,2000,700,100 GLAHN AV   ,,Of Bicycle,MV THEFT,43.0249625980001,-76.153775399,118
-76.161562539,43.0187626200001,2024/02/12 05:00:00+00,2239,41,100 ELMWOOD AV   ,Yes,,AGGRAVATED ASSAULT,43.0187626200001,-76.161562539,119
-76.153775399,43.0249625980001,2024/03/09 05:00:00+00,338,338,100 GLAHN AVE  ,,Of Bicycle,MV THEFT,43.0249625980001,-76.153775399,120
-76.17046628,43.0292882950001,2024/05/25 04:00:00+00,200,211,100 GORDON AVE    ,,All Other,LARCENY,43.0292882950001,-76.17046628,121
-76.143379915,43.067192602,2024/06/19 04:00:00+00,1200,1400,100 FIRST NORTH ST   ,,From Building,BURGLARY,43.067192602,-76.143379915,122
-76.142305555,43.0611940480001,2024/04/18 04:00:00+00,1439,1439,100 GRAVES ST     ,,,AGGRAVATED ASSAULT,43.0611940480001,-76.142305555,123
-76.1230636339999,43.069491051,2024/03/28 04:00:00+00,944,944,100 GRAY AV   ,,All Other,LARCENY,43.0694910510001,-76.1230636339999,124
-76.141151243,43.072243162,2024/01/22 05:00:00+00,936,938,100 GREENLAND DR     ,,All Other,LARCENY,43.0722431620001,-76.141151243,125
-76.161255748,43.018584155,2024/04/15 04:00:00+00,2355,2355,100 GLENWOOD AV   ,,,AGGRAVATED ASSAULT,43.018584155,-76.161255748,126
-76.141151243,43.072243162,2024/07/04 04:00:00+00,1659,1659,100 GREENLAND DR     ,,,AGGRAVATED ASSAULT,43.0722431620001,-76.141151243,127
-76.141151243,43.072243162,2024/02/16 05:00:00+00,1346,1346,100 GREENLAND DR   ,Yes,All Other,LARCENY,43.0722431620001,-76.141151243,128
-76.1433653889999,43.068272823,2024/02/29 05:00:00+00,1418,1446,100 GRIFFITHS ST     ,Yes,,ROBBERY,43.068272823,-76.1433653889999,129
-76.150208903,43.0442524480001,2024/02/17 05:00:00+00,1440,1440,100 HARRISON PL     ,,From Motor Vehicle,LARCENY,43.0442524480001,-76.150208903,130
-76.150208903,43.0442524480001,2024/05/14 04:00:00+00,800,1645,100 HARRISON PL     ,,From Motor Vehicle,LARCENY,43.0442524480001,-76.150208903,131
-76.150208903,43.0442524480001,2024/05/07 04:00:00+00,250,250,100 HARRISON PL     ,Yes,From Motor Vehicle,LARCENY,43.0442524480001,-76.150208903,132
-76.159144542,43.0143750660001,2024/03/09 05:00:00+00,456,456,100 GRIFFIN ST     ,,Of Bicycle,MV THEFT,43.0143750660001,-76.159144542,133
-76.152197601,43.044269704,2024/06/02 04:00:00+00,0,1600,100 HARRISON ST     ,,From Motor Vehicle,LARCENY,43.044269704,-76.152197601,134
-76.143244335,43.0684315300001,2024/04/03 04:00:00+00,2200,530,100 HARTLEY ST     ,,From Motor Vehicle,LARCENY,43.0684315300001,-76.143244335,135
-76.11926627,43.04146547,2024/04/26 04:00:00+00,1713,1713,100 HARVARD PL     ,,From Motor Vehicle,LARCENY,43.04146547,-76.11926627,136
-76.143244335,43.0684315300001,2024/04/03 04:00:00+00,0,1830,100 HARTLEY ST     ,,From Motor Vehicle,LARCENY,43.0684315300001,-76.143244335,137
-76.1468895,43.039494,2024/06/24 04:00:00+00,1927,1927,100 LATIMER TER    ,,,AGGRAVATED ASSAULT,43.039494,-76.1468895,138
-76.141881,43.0414200000001,2024/07/18 04:00:00+00,2045,2045,100 LIGHT CT     ,,From Motor Vehicle,LARCENY,43.0414200000001,-76.141881,139
-76.116204001,43.0722900000001,2024/04/13 04:00:00+00,450,450,100 LINWILL TER    ,Yes,,AGGRAVATED ASSAULT,43.0722900000001,-76.116204001,140
-76.116204001,43.0722900000001,2024/04/11 04:00:00+00,1407,1407,100 LINWILL TER    ,,All Other,LARCENY,43.0722900000001,-76.116204001,141
-76.116204001,43.0722900000001,2024/07/19 04:00:00+00,1200,1011,100 LINWILL TER    ,,Of Bicycle,MV THEFT,43.0722900000001,-76.116204001,142
-76.116204001,43.0722900000001,2024/05/20 04:00:00+00,1700,809,100 LINWILL TER    ,,Of MV Parts/Accessories,LARCENY,43.0722900000001,-76.116204001,143
-76.116204001,43.0722900000001,2024/02/06 05:00:00+00,0,645,100 LINWILL TER    ,,From Motor Vehicle,LARCENY,43.0722900000001,-76.116204001,144
-76.116204001,43.0722900000001,2024/03/03 05:00:00+00,1700,1250,100 LINWILL TER    ,,Of Bicycle,MV THEFT,43.0722900000001,-76.116204001,145
-76.116204001,43.0722900000001,2024/02/16 05:00:00+00,2100,700,100 LINWILL TER  ,,Motor Vehicle,MV THEFT,43.0722900000001,-76.116204001,146
-76.116204001,43.0722900000001,2024/01/16 05:00:00+00,1130,1530,100 LINWILL TER  ,,All Other,LARCENY,43.0722900000001,-76.116204001,147
-76.0975109999999,43.063902,2024/06/30 04:00:00+00,0,1335,100 LUDDINGTON ST     ,,From Motor Vehicle,LARCENY,43.063902,-76.0975109999999,148
-76.1210055,43.050618,2024/01/09 05:00:00+00,1118,1118,100 LYNCH ST   ,,All Other,LARCENY,43.050618,-76.1210055,149
-76.1210055,43.050618,2024/05/30 04:00:00+00,2055,2055,100 LYNCH ST     ,,All Other,LARCENY,43.050618,-76.1210055,150
-76.1210055,43.050618,2024/04/18 04:00:00+00,1600,600,100 LYNCH ST   ,,From Building,BURGLARY,43.050618,-76.1210055,151
-76.150548,43.0451640000001,2024/02/25 05:00:00+00,1900,1200,100 MADISON ST   ,,From Motor Vehicle,LARCENY,43.0451640000001,-76.150548,152
-76.10342223,43.0411994500001,2024/06/09 04:00:00+00,635,635,100 HATHERLY RD     ,,,AGGRAVATED ASSAULT,43.0411994500001,-76.10342223,153
-76.121934212,43.0438599350001,2024/07/18 04:00:00+00,1315,1315,100 HAWTHORNE ST     ,,All Other,LARCENY,43.0438599350001,-76.121934212,154
-76.17046628,43.0292882950001,2024/04/28 04:00:00+00,1300,500,100 GORDON AV ,,Of Bicycle,MV THEFT,43.0292882950001,-76.17046628,155
-76.121934212,43.0438599350001,2024/05/23 04:00:00+00,1904,1904,100 HAWTHORNE ST     ,,Of Bicycle,MV THEFT,43.0438599350001,-76.121934212,156
-76.134908235,43.0633681800001,2024/07/18 04:00:00+00,1307,1307,100 HELEN ST     ,,All Other,LARCENY,43.0633681800001,-76.134908235,157
-76.153883654,43.023430717,2024/05/26 04:00:00+00,1254,1254,100 HATCH ST     ,,,AGGRAVATED ASSAULT,43.0234307170001,-76.153883654,158
-76.121934212,43.0438599350001,2024/05/31 04:00:00+00,15,1000,100 HAWTHORNE ST     ,,From Motor Vehicle,LARCENY,43.0438599350001,-76.121934212,159
-76.1956384,43.052137717,2024/03/01 05:00:00+00,1001,1001,100 HAYDEN AV   ,,All Other,LARCENY,43.0521377170001,-76.1956384,160
-76.134908235,43.0633681800001,2024/04/22 04:00:00+00,2000,340,100 HELEN ST     ,,Of Bicycle,MV THEFT,43.0633681800001,-76.134908235,161
-76.140798236,43.0374894930001,2024/04/29 04:00:00+00,1130,1223,100 HENRY ST     ,,All Other,LARCENY,43.0374894930001,-76.140798236,162
-76.140798236,43.0374894930001,2024/04/25 04:00:00+00,1200,2100,100 HENRY ST     ,,From Motor Vehicle,LARCENY,43.0374894930001,-76.140798236,163
-76.134908235,43.0633681800001,2024/06/04 04:00:00+00,800,1630,100 HELEN ST     ,,From Building,BURGLARY,43.0633681800001,-76.134908235,164
-76.134908235,43.0633681800001,2024/07/07 04:00:00+00,800,800,100 HELEN ST     ,,,AGGRAVATED ASSAULT,43.0633681800001,-76.134908235,165
-76.1404166019999,43.06311642,2024/06/24 04:00:00+00,1421,1421,100 HIER AV   ,Yes,All Other,LARCENY,43.06311642,-76.140416602,166
-76.134253913,43.054998246,2024/05/08 04:00:00+00,250,255,100 HENDERSON ST     ,,From Motor Vehicle,LARCENY,43.054998246,-76.134253913,167
-76.1399542079999,43.058729279,2024/01/02 05:00:00+00,1038,1038,100 HIGHLAND AV   ,,All Other,LARCENY,43.058729279,-76.1399542079999,168
-76.142482027,43.0733243170001,2024/03/14 04:00:00+00,214,214,100 HOOD AV   ,,Of Bicycle,MV THEFT,43.0733243170001,-76.142482027,169
-76.1828639719999,43.029054139,2024/03/09 05:00:00+00,1500,1500,100 HENSBERRY RD     ,,Of Bicycle,MV THEFT,43.029054139,-76.182863972,170
-76.142482027,43.0733243170001,2024/02/22 05:00:00+00,1230,2330,100 HOOD AV   ,,From Motor Vehicle,LARCENY,43.0733243170001,-76.142482027,171
-76.152541866,43.0237453880001,2024/07/16 04:00:00+00,1200,1040,100 HOPE AV   ,,Of Bicycle,MV THEFT,43.0237453880001,-76.152541866,172
-76.152541866,43.0237453880001,2024/05/23 04:00:00+00,2259,2259,100 HOPE AV   ,Yes,,AGGRAVATED ASSAULT,43.0237453880001,-76.152541866,173
-76.152541866,43.0237453880001,2024/01/15 05:00:00+00,1957,1957,100 HOPE AV   ,Yes,,AGGRAVATED ASSAULT,43.0237453880001,-76.152541866,174
-76.142482027,43.0733243170001,2024/05/24 04:00:00+00,55,252,100 HOOD AV   ,,All Other,LARCENY,43.0733243170001,-76.142482027,175
-76.137851277,43.042191334,2024/06/19 04:00:00+00,400,745,100 IRVING AV   ,,From Motor Vehicle,LARCENY,43.0421913340001,-76.137851277,176
